id,user_id,total_amount,discount_amount,final_amount,status,created_at
1202,18,319.53,79.56,239.97,CREATED,2025-06-11 20:40:45
1203,23,226.35,21.35,205.00,SHIPPING,2024-11-23 07:30:30
1204,14,214.76,33.03,181.73,CREATED,2025-05-02 04:03:05
1205,31,42.04,1.33,40.71,SHIPPING,2024-06-20 23:51:38
1206,24,142.79,4.51,138.28,SHIPPING,2024-03-01 02:33:14
1207,37,309.38,43.88,265.50,SHIPPING,2024-04-06 05:42:27
1208,22,252.17,41.16,211.01,SHIPPING,2025-01-08 15:39:10
1209,8,18.85,0.30,18.55,COMPLETED,2024-03-04 16:23:18
1210,4,185.44,8.48,176.96,CREATED,2024-12-13 14:13:01
1211,24,68.10,10.26,57.84,PAID,2024-10-11 13:18:22
1212,13,121.56,18.70,102.86,CREATED,2025-06-04 16:54:35
1213,50,82.06,1.23,80.83,COMPLETED,2024-04-06 07:39:39
1214,14,14.41,2.87,11.54,SHIPPING,2025-04-27 19:25:55
1215,8,39.41,2.93,36.48,SHIPPING,2024-05-25 12:49:00
1216,42,185.94,9.22,176.72,CREATED,2024-02-14 07:17:54
1217,31,325.17,25.95,299.22,PAID,2024-03-08 14:19:26
1218,27,166.99,6.49,160.50,CREATED,2024-01-19 23:27:25
1219,9,35.92,6.35,29.57,CREATED,2025-04-02 17:54:18
1220,40,271.62,50.55,221.07,PACKING,2025-02-10 00:26:35
1221,33,211.22,36.52,174.70,PACKING,2024-04-21 12:40:17
1222,21,238.38,1.76,236.62,COMPLETED,2024-01-18 07:00:32
1223,18,57.26,9.02,48.24,COMPLETED,2025-02-24 18:29:30
1224,10,39.81,5.30,34.51,CREATED,2024-08-21 00:38:55
1225,40,349.97,68.81,281.16,PACKING,2024-02-07 03:15:53
1226,26,202.93,15.44,187.49,CREATED,2025-06-24 17:22:10
1227,2,347.99,70.78,277.21,COMPLETED,2024-03-19 18:40:15
1228,32,344.64,46.25,298.39,PACKING,2024-03-26 15:23:00
1229,36,22.39,3.95,18.44,SHIPPING,2025-11-04 00:13:33
1230,44,314.70,4.36,310.34,COMPLETED,2024-01-26 12:40:48
1231,28,221.96,25.86,196.10,COMPLETED,2025-06-17 18:38:55
1232,40,201.74,30.59,171.15,CREATED,2024-05-10 04:54:13
1233,19,219.37,33.60,185.77,SHIPPING,2024-07-08 01:00:52
1234,23,74.09,3.87,70.22,COMPLETED,2024-01-20 23:23:13
1235,2,82.67,20.22,62.45,SHIPPING,2025-06-02 12:23:01
1236,35,286.32,57.92,228.40,COMPLETED,2024-07-01 10:37:21
1237,3,211.24,19.34,191.90,PAID,2025-06-18 16:05:12
1238,18,117.46,23.96,93.50,CREATED,2024-12-07 04:08:01
1239,22,10.69,0.61,10.08,CREATED,2025-05-02 07:08:25
1240,12,55.53,4.67,50.86,PACKING,2025-10-19 15:43:45
1241,30,190.94,35.88,155.06,SHIPPING,2026-01-11 04:38:07
1242,19,260.43,58.87,201.56,SHIPPING,2026-01-11 20:47:24
1243,12,47.78,6.58,41.20,PACKING,2026-01-08 02:41:18
1244,44,181.60,40.25,141.35,CREATED,2025-09-05 17:54:08
1245,20,149.01,33.85,115.16,SHIPPING,2025-07-25 02:48:17
1246,4,341.38,14.31,327.07,CREATED,2024-06-02 13:21:42
1247,20,210.30,51.26,159.04,SHIPPING,2026-01-22 04:26:49
1248,1,220.89,14.06,206.83,COMPLETED,2025-07-17 06:51:31
1249,30,12.95,0.83,12.12,COMPLETED,2025-04-21 00:02:24
1250,22,168.72,24.39,144.33,SHIPPING,2024-06-06 14:35:15
1251,28,284.33,49.20,235.13,COMPLETED,2024-11-11 12:51:32
1252,50,319.96,38.94,281.02,COMPLETED,2026-01-18 20:49:03
1253,33,145.11,27.76,117.35,CREATED,2025-10-07 00:19:03
1254,23,322.10,38.41,283.69,CREATED,2025-10-01 18:56:30
1255,21,163.35,25.76,137.59,COMPLETED,2025-09-18 18:47:16
1256,36,325.38,63.89,261.49,PACKING,2026-01-22 01:16:59
1257,18,274.07,16.61,257.46,PACKING,2025-11-04 06:41:09
1258,6,335.15,51.36,283.79,PAID,2025-02-22 07:31:52
1259,12,329.37,58.30,271.07,CREATED,2024-03-31 13:26:11
1260,6,144.37,25.79,118.58,PACKING,2024-04-02 07:48:58
1261,10,16.26,0.06,16.20,CREATED,2025-10-08 19:24:59
1262,47,130.97,26.65,104.32,SHIPPING,2024-05-28 22:00:53
1263,11,290.52,67.22,223.30,SHIPPING,2024-03-20 20:22:28
1264,30,188.32,12.12,176.20,PAID,2025-03-23 21:41:28
1265,33,150.74,19.79,130.95,COMPLETED,2025-10-25 01:35:07
1266,39,122.00,8.68,113.32,COMPLETED,2024-04-23 05:13:46
1267,43,269.41,52.31,217.10,PACKING,2025-12-25 11:34:22
1268,24,161.98,26.83,135.15,PACKING,2024-07-13 15:23:37
1269,41,248.66,39.11,209.55,COMPLETED,2025-12-03 13:16:06
1270,32,321.89,21.39,300.50,COMPLETED,2025-01-02 21:37:47
1271,19,177.04,14.06,162.98,PAID,2025-07-26 04:17:14
1272,41,258.08,26.46,231.62,CREATED,2025-01-01 05:30:27
1273,6,42.02,7.62,34.40,PAID,2024-08-17 13:25:05
1274,49,275.72,2.38,273.34,PAID,2024-11-16 20:28:04
1275,29,71.24,6.98,64.26,COMPLETED,2025-05-18 05:32:16
1276,16,332.00,71.43,260.57,PACKING,2024-01-21 17:58:35
1277,41,177.46,34.19,143.27,COMPLETED,2025-12-28 08:00:03
1278,43,126.12,1.51,124.61,CREATED,2025-02-28 02:52:00
1279,19,51.19,8.80,42.39,CREATED,2025-09-22 17:08:05
1280,11,305.74,66.86,238.88,CREATED,2024-08-18 03:53:45
1281,41,309.57,37.08,272.49,PACKING,2025-02-09 11:08:11
1282,26,136.92,20.71,116.21,SHIPPING,2024-09-20 03:23:51
1283,5,274.71,34.74,239.97,PAID,2025-08-28 19:39:27
1284,50,76.15,3.59,72.56,PAID,2024-07-16 23:34:43
1285,19,139.93,25.56,114.37,SHIPPING,2025-05-11 09:45:40
1286,50,192.72,11.65,181.07,SHIPPING,2024-12-07 21:27:57
1287,23,84.20,0.45,83.75,CREATED,2025-11-05 11:48:26
1288,47,54.86,11.97,42.89,CREATED,2024-10-31 20:53:37
1289,14,339.27,67.68,271.59,PAID,2025-03-21 17:50:43
1290,22,200.74,37.75,162.99,CREATED,2024-05-03 08:08:15
1291,17,317.36,63.03,254.33,PACKING,2025-09-17 12:27:57
1292,18,280.39,1.14,279.25,PAID,2024-05-03 10:53:20
1293,31,315.48,23.77,291.71,CREATED,2024-12-19 10:03:42
1294,49,86.51,8.48,78.03,PAID,2025-06-30 19:36:39
1295,50,289.65,10.39,279.26,SHIPPING,2025-10-26 11:24:26
1296,15,85.25,8.32,76.93,COMPLETED,2025-01-18 10:14:06
1297,31,270.61,32.37,238.24,COMPLETED,2025-09-10 18:09:30
1298,11,324.12,17.28,306.84,SHIPPING,2024-04-21 19:49:59
1299,22,45.73,0.73,45.00,PAID,2024-04-30 13:45:51
1300,5,62.38,13.75,48.63,PAID,2024-07-27 16:53:58
1301,8,220.98,11.29,209.69,COMPLETED,2025-08-28 11:58:53
1302,21,287.63,71.77,215.86,SHIPPING,2025-09-15 23:58:12
1303,35,35.42,6.26,29.16,CREATED,2024-04-25 22:41:12
1304,42,88.78,11.41,77.37,SHIPPING,2025-05-20 21:56:57
1305,36,288.03,70.15,217.88,COMPLETED,2024-10-11 11:11:18
1306,14,209.67,48.90,160.77,COMPLETED,2024-02-19 19:24:08
1307,12,16.00,3.81,12.19,SHIPPING,2025-01-22 22:43:50
1308,46,305.01,20.37,284.64,COMPLETED,2024-02-20 00:12:42
1309,3,301.32,72.70,228.62,PAID,2024-04-18 08:45:53
1310,22,258.15,55.44,202.71,PACKING,2024-08-28 06:37:15
1311,18,241.98,47.39,194.59,PACKING,2025-12-07 11:33:00
1312,31,225.74,21.45,204.29,COMPLETED,2025-06-20 12:29:17
1313,35,92.38,16.59,75.79,CREATED,2024-08-23 01:04:36
1314,28,49.95,4.31,45.64,PACKING,2024-08-27 11:11:00
1315,22,197.89,2.04,195.85,SHIPPING,2025-07-24 20:27:45
1316,36,16.62,1.59,15.03,SHIPPING,2025-07-28 12:18:18
1317,29,224.35,41.87,182.48,PACKING,2025-02-03 16:59:46
1318,35,65.94,5.18,60.76,CREATED,2025-03-01 03:20:39
1319,28,130.71,16.53,114.18,CREATED,2024-05-24 09:05:14
1320,11,123.36,3.87,119.49,COMPLETED,2025-12-24 12:44:09
1321,9,238.25,7.40,230.85,PACKING,2024-05-25 15:29:44
1322,12,151.69,31.67,120.02,COMPLETED,2024-10-26 17:16:28
1323,18,57.32,2.32,55.00,PACKING,2025-01-20 01:08:21
1324,28,23.57,5.25,18.32,COMPLETED,2025-12-06 21:51:54
1325,26,59.74,1.72,58.02,PACKING,2025-12-31 14:46:26
1326,23,296.89,4.19,292.70,COMPLETED,2025-11-13 22:31:31
1327,37,20.25,3.05,17.20,PAID,2024-01-24 08:19:21
1328,15,206.57,38.20,168.37,CREATED,2025-07-01 01:07:39
1329,4,314.17,55.30,258.87,COMPLETED,2024-04-01 12:09:56
1330,29,78.86,13.32,65.54,PAID,2024-05-13 16:43:37
1331,21,288.03,38.70,249.33,CREATED,2025-04-22 04:02:33
1332,9,63.26,9.69,53.57,COMPLETED,2025-01-26 11:18:25
1333,44,334.83,54.43,280.40,CREATED,2024-02-28 11:33:50
1334,36,276.38,37.02,239.36,PACKING,2025-07-11 14:05:31
1335,9,336.15,5.16,330.99,PACKING,2024-02-25 04:55:14
1336,18,97.65,11.89,85.76,PAID,2025-05-28 23:02:32
1337,47,269.67,10.60,259.07,CREATED,2024-07-29 10:10:18
1338,33,115.81,2.06,113.75,PAID,2025-07-23 14:32:19
1339,35,262.85,7.51,255.34,CREATED,2025-09-21 16:46:05
1340,20,65.32,1.77,63.55,PAID,2025-04-04 03:09:41
1341,28,325.58,63.31,262.27,CREATED,2025-06-09 15:50:52
1342,32,192.58,39.27,153.31,COMPLETED,2025-06-01 15:27:40
1343,17,211.04,33.84,177.20,COMPLETED,2024-12-12 00:19:27
1344,28,338.37,75.51,262.86,COMPLETED,2024-06-24 05:25:18
1345,43,160.33,33.92,126.41,SHIPPING,2024-12-10 05:41:26
1346,47,39.69,5.00,34.69,COMPLETED,2024-10-13 13:16:22
1347,16,334.06,82.89,251.17,CREATED,2024-06-15 20:16:28
1348,27,168.92,17.53,151.39,PACKING,2025-03-19 11:56:22
1349,38,179.68,22.09,157.59,SHIPPING,2024-09-28 02:09:03
1350,25,216.77,28.37,188.40,CREATED,2025-02-14 21:43:19
1351,41,300.20,44.49,255.71,CREATED,2024-04-22 19:18:12
1352,39,308.76,61.63,247.13,PAID,2025-10-05 19:45:36
1353,20,48.97,6.79,42.18,SHIPPING,2024-03-09 09:55:13
1354,45,323.98,56.17,267.81,COMPLETED,2025-04-19 10:44:24
1355,21,277.29,50.67,226.62,SHIPPING,2024-12-29 19:01:41
1356,22,341.14,76.04,265.10,CREATED,2024-06-05 15:01:35
1357,2,97.68,19.53,78.15,SHIPPING,2024-06-08 08:48:24
1358,5,345.78,83.58,262.20,CREATED,2025-10-08 06:03:39
1359,29,314.30,49.54,264.76,PAID,2025-02-04 09:55:55
1360,19,240.90,1.62,239.28,SHIPPING,2025-06-15 14:21:43
1361,5,27.42,1.48,25.94,SHIPPING,2024-10-29 01:10:03
1362,17,102.95,14.03,88.92,PAID,2024-02-28 11:24:38
1363,15,170.71,33.64,137.07,PACKING,2025-06-27 15:36:34
1364,45,68.73,15.68,53.05,PAID,2025-11-16 19:41:32
1365,36,147.28,32.48,114.80,PAID,2024-09-30 20:14:04
1366,40,55.70,9.58,46.12,SHIPPING,2024-01-03 18:16:36
1367,47,137.39,12.93,124.46,CREATED,2024-08-01 08:57:47
1368,33,217.70,26.29,191.41,PAID,2025-09-29 21:36:32
1369,4,102.37,6.34,96.03,CREATED,2025-03-26 03:03:52
1370,12,25.94,5.19,20.75,PAID,2024-04-25 12:00:13
1371,9,130.67,10.44,120.23,SHIPPING,2024-03-19 16:15:40
1372,35,101.85,5.63,96.22,PAID,2025-10-30 11:55:24
1373,34,30.67,5.07,25.60,COMPLETED,2025-09-12 21:38:06
1374,47,114.63,22.10,92.53,PAID,2025-10-23 07:34:26
1375,29,54.84,10.75,44.09,PAID,2024-08-27 15:39:27
1376,26,264.50,18.18,246.32,SHIPPING,2025-06-22 10:59:05
1377,4,173.78,9.96,163.82,COMPLETED,2024-06-01 08:44:49
1378,2,136.51,8.16,128.35,PACKING,2025-10-23 08:23:01
1379,35,250.70,0.05,250.65,SHIPPING,2024-01-31 15:02:52
1380,9,306.91,64.38,242.53,SHIPPING,2025-05-01 06:44:40
1381,48,66.75,3.11,63.64,SHIPPING,2025-07-13 08:54:29
1382,26,96.93,14.65,82.28,SHIPPING,2024-04-18 09:13:44
1383,28,273.85,35.52,238.33,CREATED,2025-09-11 00:37:20
1384,30,227.73,23.92,203.81,COMPLETED,2024-02-27 17:08:31
1385,26,349.23,81.24,267.99,COMPLETED,2024-05-06 09:23:18
1386,14,97.07,20.30,76.77,SHIPPING,2025-05-25 17:59:50
1387,11,56.37,1.30,55.07,SHIPPING,2025-09-17 19:42:59
1388,17,57.48,1.88,55.60,SHIPPING,2024-10-26 13:02:30
1389,16,135.18,18.81,116.37,PACKING,2024-12-11 05:48:31
1390,11,136.80,1.58,135.22,COMPLETED,2025-03-23 03:51:55
1391,13,194.81,27.94,166.87,PAID,2025-02-03 22:59:13
1392,34,114.68,20.51,94.17,CREATED,2024-10-24 05:58:04
1393,1,247.99,35.46,212.53,SHIPPING,2025-03-31 01:06:44
1394,31,322.99,51.51,271.48,COMPLETED,2024-01-13 20:06:10
1395,4,143.10,8.67,134.43,SHIPPING,2024-11-17 08:51:05
1396,18,240.19,23.33,216.86,PAID,2025-11-02 21:10:10
1397,1,336.38,8.49,327.89,PAID,2025-03-22 08:47:49
1398,39,308.64,47.27,261.37,COMPLETED,2024-07-05 21:14:51
1399,4,261.24,0.75,260.49,PACKING,2025-08-24 17:01:12
1400,31,102.13,7.77,94.36,PACKING,2025-02-28 03:18:15
1401,22,179.01,2.25,176.76,COMPLETED,2025-04-11 23:44:31
1402,27,267.97,48.89,219.08,PAID,2025-03-23 12:35:44
1403,32,166.67,34.72,131.95,PAID,2025-11-15 03:35:03
1404,11,310.45,55.65,254.80,PACKING,2024-10-02 13:33:30
1405,6,291.76,57.19,234.57,PAID,2024-11-14 12:52:14
1406,34,276.38,16.41,259.97,COMPLETED,2024-10-07 02:40:54
1407,37,59.32,4.40,54.92,PACKING,2025-05-11 09:26:18
1408,10,33.60,5.38,28.22,CREATED,2025-06-17 05:38:10
1409,47,332.49,74.74,257.75,PAID,2024-11-22 01:51:52
1410,1,174.82,22.01,152.81,CREATED,2026-01-09 03:12:40
1411,40,103.33,19.71,83.62,PACKING,2026-01-02 13:47:15
1412,44,318.18,59.47,258.71,CREATED,2025-01-15 07:16:06
1413,46,140.24,3.43,136.81,PACKING,2025-09-07 16:42:52
1414,6,58.45,5.55,52.90,COMPLETED,2024-01-02 14:39:24
1415,11,157.34,29.31,128.03,COMPLETED,2024-12-18 00:06:50
1416,4,140.18,32.31,107.87,PACKING,2025-04-17 22:07:59
1417,40,117.78,6.53,111.25,COMPLETED,2025-10-15 23:45:04
1418,14,292.18,44.77,247.41,CREATED,2025-06-20 04:22:06
1419,38,235.56,35.40,200.16,SHIPPING,2025-12-16 21:51:17
1420,17,70.46,7.85,62.61,PACKING,2025-11-20 14:23:21
1421,26,26.77,6.13,20.64,SHIPPING,2024-01-07 10:03:25
1422,44,221.82,32.76,189.06,COMPLETED,2025-08-17 08:39:15
1423,47,106.60,6.92,99.68,PACKING,2024-10-18 14:18:34
1424,8,341.04,72.55,268.49,SHIPPING,2024-10-16 07:51:51
1425,44,52.66,3.96,48.70,PACKING,2025-05-21 23:38:40
1426,1,210.47,21.88,188.59,SHIPPING,2024-07-28 21:44:09
1427,15,29.24,4.15,25.09,CREATED,2024-03-03 18:55:40
1428,15,305.41,32.80,272.61,COMPLETED,2025-01-21 13:35:10
1429,34,237.39,5.89,231.50,SHIPPING,2025-04-23 13:43:04
1430,47,254.84,0.34,254.50,CREATED,2024-04-19 05:53:00
1431,1,35.51,8.25,27.26,PAID,2025-04-26 10:56:08
1432,15,308.49,63.66,244.83,CREATED,2024-08-09 22:27:49
1433,3,225.51,2.71,222.80,PACKING,2024-09-11 19:25:01
1434,36,289.81,53.16,236.65,PAID,2024-02-22 05:26:36
1435,32,29.33,4.00,25.33,PAID,2024-04-28 13:46:24
1436,40,345.71,13.32,332.39,COMPLETED,2024-10-12 13:29:01
1437,8,139.32,27.99,111.33,SHIPPING,2025-12-18 18:18:26
1438,8,212.37,6.41,205.96,SHIPPING,2024-05-07 17:36:04
1439,17,199.67,27.87,171.80,COMPLETED,2024-09-15 08:39:57
1440,3,19.53,2.32,17.21,COMPLETED,2025-03-16 06:13:23
1441,6,241.88,1.97,239.91,SHIPPING,2025-03-31 19:14:23
1442,39,122.32,13.45,108.87,PACKING,2025-02-01 12:49:51
1443,16,149.24,14.40,134.84,SHIPPING,2025-10-29 22:48:55
1444,15,80.74,6.37,74.37,SHIPPING,2025-07-26 21:58:29
1445,41,321.62,6.71,314.91,PACKING,2025-09-01 22:43:19
1446,14,34.41,4.75,29.66,SHIPPING,2024-06-08 04:33:04
1447,13,316.72,45.57,271.15,SHIPPING,2025-04-16 17:52:10
1448,38,293.89,35.65,258.24,SHIPPING,2024-12-26 22:28:48
1449,12,29.84,5.46,24.38,PAID,2024-11-05 00:04:02
1450,16,221.25,43.04,178.21,COMPLETED,2024-01-29 23:05:18
1451,32,344.25,44.66,299.59,SHIPPING,2026-01-01 03:46:07
1452,47,66.67,11.10,55.57,COMPLETED,2025-12-28 16:32:46
1453,50,176.19,4.57,171.62,PAID,2025-02-12 11:31:58
1454,35,311.79,61.88,249.91,CREATED,2024-09-22 00:38:20
1455,7,224.66,15.96,208.70,PACKING,2025-10-05 07:54:37
1456,43,221.58,29.62,191.96,SHIPPING,2025-02-05 03:23:09
1457,6,266.96,7.11,259.85,CREATED,2024-01-27 02:39:11
1458,22,203.02,10.03,192.99,PAID,2025-12-27 02:54:32
1459,44,15.70,1.03,14.67,PAID,2025-06-16 23:31:41
1460,45,167.67,6.10,161.57,SHIPPING,2026-01-19 03:17:10
1461,7,144.35,8.43,135.92,COMPLETED,2025-12-23 10:04:28
1462,9,205.55,10.42,195.13,PAID,2025-07-13 04:30:08
1463,13,73.08,14.75,58.33,SHIPPING,2024-08-30 14:10:06
1464,47,207.10,19.91,187.19,CREATED,2025-03-23 11:30:49
1465,47,213.03,43.56,169.47,CREATED,2025-11-19 17:30:45
1466,19,169.53,29.86,139.67,PAID,2024-08-14 16:41:50
1467,8,284.42,64.96,219.46,PAID,2025-12-29 13:19:29
1468,30,48.23,0.18,48.05,PAID,2025-02-17 23:42:26
1469,19,39.05,8.37,30.68,SHIPPING,2025-06-06 13:47:39
1470,10,199.49,35.95,163.54,COMPLETED,2024-01-21 06:54:23
1471,47,232.80,52.45,180.35,COMPLETED,2024-08-21 00:11:00
1472,23,258.00,25.66,232.34,PAID,2025-09-15 17:33:58
1473,21,276.18,64.95,211.23,CREATED,2025-01-02 18:09:19
1474,34,45.38,3.20,42.18,COMPLETED,2025-04-15 20:04:11
1475,48,143.16,18.07,125.09,SHIPPING,2024-03-27 01:22:20
1476,25,18.43,2.74,15.69,CREATED,2025-03-04 14:58:17
1477,10,213.34,31.34,182.00,PACKING,2024-03-01 23:55:52
1478,13,179.23,0.43,178.80,COMPLETED,2024-06-16 15:01:12
1479,24,145.05,23.55,121.50,SHIPPING,2024-06-08 21:38:05
1480,46,91.22,7.76,83.46,SHIPPING,2025-04-04 18:15:27
1481,37,24.81,1.82,22.99,SHIPPING,2024-08-08 00:57:47
1482,24,49.28,11.23,38.05,COMPLETED,2025-09-02 10:04:35
1483,40,98.63,4.75,93.88,COMPLETED,2024-06-26 11:35:57
1484,38,163.82,34.09,129.73,COMPLETED,2025-01-09 20:53:55
1485,7,26.94,3.27,23.67,SHIPPING,2025-07-13 20:01:25
1486,44,271.52,38.28,233.24,COMPLETED,2025-06-08 05:17:14
1487,2,79.59,17.57,62.02,PACKING,2024-11-13 18:22:36
1488,20,333.04,61.91,271.13,PACKING,2024-11-27 04:55:33
1489,30,274.19,55.63,218.56,COMPLETED,2024-10-31 13:25:24
1490,49,97.36,1.24,96.12,PACKING,2025-11-03 18:47:11
1491,46,28.94,1.02,27.92,COMPLETED,2025-07-06 14:09:08
1492,9,332.63,32.06,300.57,PACKING,2024-12-17 08:42:33
1493,35,183.34,40.99,142.35,PACKING,2025-09-07 14:02:26
1494,30,43.33,2.12,41.21,CREATED,2024-04-28 19:22:03
1495,1,142.53,0.53,142.00,COMPLETED,2024-11-23 19:34:34
1496,16,172.20,23.98,148.22,CREATED,2024-11-13 11:03:33
1497,20,33.30,6.12,27.18,PAID,2025-10-13 14:29:02
1498,5,118.51,24.36,94.15,COMPLETED,2025-07-02 09:33:34
1499,8,69.48,9.67,59.81,SHIPPING,2024-06-22 08:05:35
1500,2,149.52,20.95,128.57,CREATED,2025-04-15 07:12:07
1501,9,238.98,48.08,190.90,PAID,2024-11-07 17:36:36
1502,27,99.03,18.78,80.25,CREATED,2024-09-29 19:35:13
1503,41,216.91,13.95,202.96,COMPLETED,2024-05-26 09:05:56
1504,26,15.62,3.54,12.08,PACKING,2025-10-11 14:29:23
1505,33,219.01,43.44,175.57,SHIPPING,2025-12-13 10:52:54
1506,7,10.51,2.16,8.35,CREATED,2025-03-16 18:24:47
1507,33,25.17,1.89,23.28,CREATED,2024-08-07 19:59:32
1508,8,294.79,71.52,223.27,COMPLETED,2025-04-05 13:27:27
1509,39,35.35,8.62,26.73,COMPLETED,2024-12-04 22:01:53
1510,18,263.56,61.04,202.52,PAID,2025-11-19 19:45:10
1511,30,317.69,36.77,280.92,COMPLETED,2025-06-28 00:25:22
1512,39,224.18,11.33,212.85,PAID,2024-08-16 14:21:19
1513,4,316.76,59.60,257.16,PACKING,2024-04-27 11:46:08
1514,11,259.42,36.90,222.52,PAID,2024-02-14 20:18:23
1515,28,148.36,3.75,144.61,SHIPPING,2024-02-11 21:28:55
1516,17,75.55,11.71,63.84,PACKING,2024-05-29 17:49:31
1517,50,331.11,52.34,278.77,PAID,2024-12-21 13:56:26
1518,44,108.26,26.88,81.38,PACKING,2024-04-22 07:34:18
1519,47,18.56,0.89,17.67,CREATED,2025-05-27 23:51:05
1520,43,191.89,11.79,180.10,PAID,2024-12-08 21:04:02
1521,7,242.12,29.27,212.85,PACKING,2025-09-23 23:35:53
1522,9,232.16,45.84,186.32,COMPLETED,2025-02-08 02:22:41
1523,32,87.74,7.79,79.95,CREATED,2024-05-06 21:40:50
1524,26,202.59,34.41,168.18,PACKING,2024-04-28 15:00:17
1525,35,181.40,43.10,138.30,SHIPPING,2025-08-10 14:54:51
1526,34,62.64,2.13,60.51,PAID,2024-01-14 16:19:15
1527,33,30.26,6.41,23.85,CREATED,2025-05-18 10:31:36
1528,45,322.41,65.98,256.43,PAID,2025-12-03 09:11:51
1529,7,156.10,7.09,149.01,PACKING,2024-03-19 19:09:45
1530,6,183.42,11.77,171.65,SHIPPING,2024-09-15 15:44:15
1531,38,285.31,28.36,256.95,PAID,2025-06-25 09:04:15
1532,31,229.14,50.14,179.00,PACKING,2025-07-13 22:44:05
1533,25,252.42,28.16,224.26,COMPLETED,2025-04-11 07:46:51
1534,47,277.00,53.29,223.71,PAID,2025-06-02 03:25:39
1535,21,117.72,15.10,102.62,CREATED,2025-05-15 19:52:35
1536,23,178.39,38.93,139.46,SHIPPING,2025-09-24 23:13:39
1537,1,33.48,1.45,32.03,COMPLETED,2025-09-03 16:02:08
1538,6,273.26,57.05,216.21,SHIPPING,2024-03-14 16:28:58
1539,23,245.16,9.36,235.80,COMPLETED,2025-11-19 10:25:05
1540,28,56.20,9.46,46.74,PACKING,2024-08-19 01:02:42
1541,40,257.98,3.17,254.81,PACKING,2025-08-03 00:17:01
1542,38,291.44,47.26,244.18,COMPLETED,2024-01-15 14:48:45
1543,26,248.79,13.74,235.05,PACKING,2024-06-02 06:41:17
1544,49,184.74,0.96,183.78,PAID,2025-10-30 01:42:56
1545,37,114.38,1.92,112.46,SHIPPING,2025-11-04 13:29:45
1546,1,286.80,20.75,266.05,PAID,2025-10-02 09:35:09
1547,46,62.48,7.01,55.47,PACKING,2025-04-21 18:07:54
1548,39,154.93,5.52,149.41,SHIPPING,2025-04-06 01:31:53
1549,33,47.58,9.60,37.98,SHIPPING,2025-06-26 13:39:19
1550,6,157.32,28.85,128.47,SHIPPING,2024-11-02 12:19:30
1551,16,205.56,32.15,173.41,PACKING,2025-08-17 02:40:31
1552,6,170.16,11.58,158.58,PACKING,2024-06-21 13:37:12
1553,34,276.47,20.63,255.84,PAID,2025-09-08 14:51:19
1554,1,52.41,10.02,42.39,CREATED,2025-07-21 22:51:22
1555,13,251.21,48.61,202.60,COMPLETED,2024-05-26 15:25:15
1556,17,281.36,13.37,267.99,PAID,2024-05-09 21:39:55
1557,33,317.57,64.88,252.69,SHIPPING,2026-01-21 22:10:21
1558,34,172.92,20.16,152.76,SHIPPING,2024-05-19 14:30:35
1559,17,297.44,54.70,242.74,PACKING,2024-05-29 16:40:59
1560,42,171.81,36.69,135.12,PAID,2024-11-28 22:26:20
1561,13,77.40,18.35,59.05,PAID,2024-11-02 19:16:10
1562,22,125.30,6.92,118.38,PAID,2024-08-09 08:35:08
1563,11,233.28,55.01,178.27,PAID,2024-08-29 16:33:25
1564,18,203.27,21.42,181.85,PACKING,2026-01-31 21:42:04
1565,15,238.92,43.20,195.72,PAID,2025-01-15 02:44:41
1566,8,225.12,16.00,209.12,PACKING,2024-07-14 06:51:52
1567,21,338.78,28.75,310.03,SHIPPING,2025-08-16 05:18:45
1568,30,216.42,23.02,193.40,COMPLETED,2024-06-10 15:19:27
1569,13,255.86,50.87,204.99,PAID,2025-12-01 06:32:02
1570,8,341.77,80.84,260.93,COMPLETED,2024-05-23 21:03:06
1571,7,306.32,57.50,248.82,COMPLETED,2024-04-05 20:15:03
1572,19,169.56,9.06,160.50,PAID,2025-04-29 08:23:26
1573,1,97.75,13.31,84.44,PACKING,2025-10-29 22:50:28
1574,43,174.41,13.30,161.11,PAID,2025-06-21 06:15:18
1575,45,110.68,22.19,88.49,COMPLETED,2024-03-26 10:45:47
1576,6,188.89,1.45,187.44,SHIPPING,2025-12-15 23:03:15
1577,12,339.77,28.85,310.92,PAID,2025-08-14 23:23:12
1578,48,223.31,38.14,185.17,SHIPPING,2025-08-21 08:40:12
1579,25,76.87,6.36,70.51,PAID,2024-05-03 19:24:31
1580,35,200.87,45.44,155.43,PAID,2025-05-31 18:01:10
1581,15,289.53,41.64,247.89,PAID,2025-04-26 14:33:33
1582,39,104.99,7.24,97.75,PACKING,2024-08-24 15:26:07
1583,25,84.98,11.64,73.34,PAID,2024-11-28 11:11:08
1584,43,126.08,7.12,118.96,COMPLETED,2025-01-31 05:50:23
1585,34,116.55,6.22,110.33,CREATED,2024-12-11 04:18:11
1586,25,74.01,13.89,60.12,COMPLETED,2024-10-26 07:16:26
1587,4,161.52,3.84,157.68,COMPLETED,2025-04-20 13:33:57
1588,42,269.63,50.83,218.80,PACKING,2024-02-03 21:08:53
1589,31,175.43,6.70,168.73,COMPLETED,2024-03-31 10:03:11
1590,40,133.69,10.48,123.21,PAID,2024-02-23 09:15:22
1591,23,280.47,62.49,217.98,CREATED,2024-02-22 21:48:26
1592,39,251.68,5.89,245.79,CREATED,2025-12-03 21:28:43
