id,order_id,variant_id,quantity,unit_price
8863,1249,145,3,22.77
8864,1176,490,4,136.35
8865,1409,533,2,28.56
8866,888,109,4,240.15
8867,545,124,5,115.1
8868,634,212,3,103.52
8869,986,288,5,31.7
8870,3,183,3,164.88
8871,1974,452,3,154.1
8872,375,399,5,197.36
8873,1644,479,4,113.19
8874,314,150,3,232.51
8875,989,89,4,174.47
8876,1667,135,5,160.81
8877,1485,311,5,100.87
8878,796,304,3,93.2
8879,525,77,1,160.67
8880,1993,352,1,35.94
8881,1907,409,5,19.08
8882,327,281,4,224.13
8883,642,404,1,58.5
8884,1633,573,5,140.64
8885,176,434,5,216.37
8886,1872,341,4,106.71
8887,1008,558,3,154.68
8888,1571,246,4,108.45
8889,375,207,5,130.56
8890,1052,421,1,44.47
8891,967,127,3,246.97
8892,428,561,1,91.92
8893,1100,501,4,203.03
8894,1182,492,2,174.3
8895,1987,269,3,117.58
8896,1299,413,5,92.52
8897,12,529,4,120.1
8898,522,269,4,117.58
8899,769,191,2,37.97
8900,1041,187,5,78.09
8901,790,283,1,180.56
8902,599,368,5,236.39
8903,821,179,2,81.74
8904,843,51,4,45.81
8905,633,85,5,66.88
8906,227,166,4,173.26
8907,147,16,3,95.78
8908,61,62,2,115.47
8909,1099,259,1,63.94
8910,260,346,1,227.91
8911,1131,520,2,18.28
8912,1544,30,2,76.12
8913,940,241,4,136.02
8914,1834,535,5,124.45
8915,1766,569,5,61.74
8916,806,461,3,113.26
8917,640,119,5,180.9
8918,221,490,1,136.35
8919,1856,383,5,196.36
8920,1845,258,4,139.54
8921,894,433,3,39.51
8922,1014,501,1,203.03
8923,919,398,5,18.48
8924,230,396,4,36.78
8925,1045,209,3,115.87
8926,1567,423,4,80.89
8927,1997,230,4,30.93
8928,881,599,3,117.25
8929,1698,179,1,81.74
8930,123,96,1,130.35
8931,258,262,4,165.33
8932,643,452,4,154.1
8933,192,249,1,10.67
8934,954,321,1,32.57
8935,1026,317,1,136.16
8936,435,99,1,224.67
8937,392,417,4,105.27
8938,1632,418,3,239.74
8939,1360,79,1,23.89
8940,954,52,5,152.05
8941,220,452,5,154.1
8942,670,262,1,165.33
8943,582,112,1,81.23
8944,1262,213,2,231.67
8945,781,156,2,139.02
8946,890,154,2,59.41
8947,747,319,3,189.91
8948,1068,466,5,35.22
8949,1633,14,5,94.95
8950,781,136,1,134.38
8951,471,566,4,81.49
8952,263,388,3,56.49
8953,882,11,1,224.42
8954,691,84,3,78.24
8955,1753,417,3,105.27
8956,446,402,2,13.66
8957,143,427,2,129.4
8958,1163,168,3,19.75
8959,61,19,1,104.09
8960,1213,16,3,95.78
8961,79,591,5,165.89
8962,1175,392,4,235.07
8963,1210,535,4,124.45
8964,936,526,4,237.96
8965,262,165,1,51.58
8966,867,31,3,165.88
8967,1287,197,2,55.06
8968,876,491,2,142.78
8969,338,241,2,136.02
8970,1298,395,5,96.32
8971,1770,549,1,163.42
8972,1863,50,2,21
8973,1889,148,4,189.09
8974,351,54,3,147.09
8975,959,168,4,19.75
8976,1487,496,1,152.06
8977,1756,267,2,77.35
8978,1798,490,4,136.35
8979,1376,524,2,36.66
8980,628,327,2,242.1
8981,378,99,3,224.67
8982,1800,25,4,151.96
8983,1789,17,2,80.59
8984,810,430,2,210.25
8985,1436,175,4,246.25
8986,677,568,3,197.94
8987,866,579,1,193.72
8988,1682,545,5,31.17
8989,1105,563,3,217.58
8990,1475,197,2,55.06
8991,1299,449,5,106.91
8992,1146,32,4,177.14
8993,651,359,4,243.4
8994,1115,212,2,103.52
8995,1617,143,1,213.68
8996,1774,16,1,95.78
8997,1953,90,3,68.48
8998,1232,405,2,199.74
8999,1920,443,3,214.05
9000,574,307,2,99.14
9001,605,518,1,21
9002,1173,316,2,60.15
9003,605,244,5,60.13
9004,1278,276,3,229.5
9005,355,391,1,112.06
9006,661,269,3,117.58
9007,482,265,4,94.45
9008,114,168,5,19.75
9009,1358,586,3,148.25
9010,935,473,5,18.24
9011,1500,140,4,154.37
9012,698,190,1,228.66
9013,393,54,5,147.09
9014,173,581,1,122.34
9015,202,137,2,23.35
9016,235,536,1,101.05
9017,751,318,3,177.82
9018,1017,469,5,46.6
9019,1850,349,3,179.18
9020,129,376,1,153.13
9021,1814,330,4,57.51
9022,400,8,1,61.56
9023,1558,530,1,136.98
9024,1954,192,3,177.21
9025,376,594,3,99.59
9026,1752,566,4,81.49
9027,472,367,5,64.54
9028,1535,247,3,206.44
9029,192,133,5,22.09
9030,705,461,1,113.26
9031,1926,214,4,118.77
9032,1607,569,2,61.74
9033,1640,36,1,40.88
9034,629,88,3,10.98
9035,103,183,3,164.88
9036,881,408,3,54.06
9037,1592,273,2,196.82
9038,202,396,2,36.78
9039,560,66,2,100.86
9040,17,218,5,68.19
9041,791,275,3,142.78
9042,1237,464,1,7.05
9043,1172,573,3,140.64
9044,1250,11,2,224.42
9045,288,125,1,133.92
9046,408,81,3,178.78
9047,634,17,5,80.59
9048,1950,353,5,56.59
9049,60,576,3,151.56
9050,491,316,3,60.15
9051,55,414,3,26.9
9052,1481,338,1,70.64
9053,1534,4,4,70.25
9054,1297,568,4,197.94
9055,290,525,5,33.72
9056,530,448,3,69.31
9057,515,83,5,206.15
9058,1937,536,3,101.05
9059,1159,418,3,239.74
9060,543,455,1,183.96
9061,1295,63,2,111.6
9062,1415,250,5,66.45
9063,479,20,5,227.89
9064,921,49,1,233.39
9065,544,539,2,135.83
9066,1337,433,1,39.51
9067,464,276,1,229.5
9068,473,201,1,115.79
9069,1988,224,5,154.91
9070,1665,578,4,142.5
9071,427,392,2,235.07
9072,1128,499,3,21.14
9073,220,176,4,167.74
9074,727,577,5,129.64
9075,1683,3,4,111.03
9076,279,362,2,232.13
9077,123,235,3,61
9078,1865,310,3,180.45
9079,1414,446,1,106.81
9080,1489,281,5,224.13
9081,1852,505,2,34.36
9082,47,139,5,165
9083,951,282,5,122.66
9084,1498,50,5,21
9085,438,394,4,33.17
9086,292,431,3,93.14
9087,492,34,1,31.65
9088,1804,118,4,190.86
9089,884,184,5,187.08
9090,1619,544,4,68.5
9091,91,20,1,227.89
9092,1911,320,1,208
9093,487,475,5,132.88
9094,1273,4,4,70.25
9095,1051,18,5,46.31
9096,293,18,1,46.31
9097,99,531,4,64.24
9098,1683,412,2,182.36
9099,1338,164,5,233.68
9100,1209,317,2,136.16
9101,1303,349,2,179.18
9102,1245,531,4,64.24
9103,330,193,2,103.63
9104,939,472,3,115.1
9105,487,2,3,198.24
9106,1301,16,3,95.78
9107,1191,327,5,242.1
9108,949,166,3,173.26
9109,1867,236,2,41.34
9110,1623,246,2,108.45
9111,604,374,2,45.52
9112,23,240,4,87.91
9113,1738,65,1,14.71
9114,139,79,2,23.89
9115,1072,443,5,214.05
9116,682,478,2,243.97
9117,509,555,5,225.06
9118,746,524,3,36.66
9119,1551,400,4,54.03
9120,1109,58,5,117.15
9121,1213,76,2,70.68
9122,867,418,2,239.74
9123,241,82,5,223.97
9124,1438,567,1,200.56
9125,1228,173,2,214.37
9126,986,277,2,166.1
9127,103,75,1,58.94
9128,1194,132,4,119.44
9129,1887,2,1,198.24
9130,1641,312,5,197.62
9131,765,249,5,10.67
9132,211,476,5,124.63
9133,1546,242,4,163.04
9134,956,363,3,231.78
9135,1972,498,1,7.05
9136,675,270,5,233.71
9137,1634,534,2,5.88
9138,995,4,5,70.25
9139,1325,396,1,36.78
9140,1563,48,1,110.16
9141,1853,100,4,43.17
9142,892,249,4,10.67
9143,585,223,4,164.17
9144,748,144,2,232.36
9145,1674,446,4,106.81
9146,258,541,2,129.94
9147,389,433,1,39.51
9148,798,258,1,139.54
9149,954,191,3,37.97
9150,2000,575,4,76.66
9151,600,13,1,122.66
9152,154,223,4,164.17
9153,1841,209,2,115.87
9154,1776,289,1,117.41
9155,166,424,4,229.51
9156,449,80,1,246.3
9157,1033,267,1,77.35
9158,1786,279,5,200.56
9159,1397,135,4,160.81
9160,133,276,5,229.5
9161,1734,491,5,142.78
9162,1178,352,2,35.94
9163,1916,529,4,120.1
9164,1162,2,3,198.24
9165,5,46,1,9.21
9166,495,572,1,126.63
9167,406,136,4,134.38
9168,221,239,2,125.37
9169,1777,483,2,154.7
9170,586,232,4,160.25
9171,1646,339,2,9.27
9172,679,578,1,142.5
9173,57,284,4,165.87
9174,533,274,1,205.83
9175,1067,421,4,44.47
9176,1125,414,5,26.9
9177,1248,279,2,200.56
9178,1621,378,4,175.59
9179,1723,322,3,128.54
9180,115,209,3,115.87
9181,295,31,4,165.88
9182,807,560,2,233.09
9183,810,501,3,203.03
9184,1489,592,1,243.21
9185,140,564,5,42.97
9186,1684,321,3,32.57
9187,40,384,4,11.67
9188,1003,163,5,13.69
9189,756,210,5,139.75
9190,1780,579,2,193.72
9191,1150,217,5,95.1
9192,49,449,4,106.91
9193,1235,560,4,233.09
9194,1443,26,5,215.95
9195,1913,147,5,195.72
9196,237,379,2,18.29
9197,508,282,4,122.66
9198,1357,265,1,94.45
9199,1289,110,1,158.74
9200,1420,341,5,106.71
9201,1510,432,2,52.86
9202,770,85,5,66.88
9203,344,552,2,46.56
9204,912,74,2,86.91
9205,718,243,3,122.7
9206,434,325,4,138.52
9207,677,175,1,246.25
9208,1078,490,4,136.35
9209,579,232,2,160.25
9210,864,64,1,179.34
9211,1430,111,5,47.35
9212,469,76,4,70.68
9213,1762,325,1,138.52
9214,1245,480,4,188.06
9215,205,597,1,25.44
9216,1013,296,5,199.63
9217,1789,553,1,141
9218,1336,441,1,145.91
9219,1295,166,4,173.26
9220,1015,358,1,178.19
9221,638,278,3,97.19
9222,495,400,1,54.03
9223,1943,105,4,213.49
9224,1,216,3,40.45
9225,1817,584,2,169.83
9226,476,363,1,231.78
9227,1030,483,2,154.7
9228,1160,380,1,189.1
9229,340,194,3,12.12
9230,1085,76,1,70.68
9231,807,223,2,164.17
9232,1728,478,4,243.97
9233,1447,169,3,109.98
9234,353,417,3,105.27
9235,516,285,3,95.54
9236,1703,170,2,139
9237,344,192,4,177.21
9238,205,76,5,70.68
9239,1142,521,5,110.4
9240,1190,7,3,192.11
9241,1792,366,2,236.73
9242,1962,21,1,197
9243,671,158,2,16.32
9244,850,472,3,115.1
9245,1954,65,2,14.71
9246,756,259,1,63.94
9247,1819,293,5,167.26
9248,1480,91,2,47.18
9249,225,538,1,227.76
9250,848,326,1,169.54
9251,1826,193,1,103.63
9252,1422,153,5,167.42
9253,1331,426,4,182.91
9254,1779,222,4,30.3
9255,246,586,2,148.25
9256,1992,137,1,23.35
9257,196,570,1,176.81
9258,1260,114,5,144.78
9259,451,25,3,151.96
9260,1017,70,1,65.36
9261,401,107,3,240.06
9262,100,582,3,201.39
9263,1271,84,2,78.24
9264,1508,332,1,209.27
9265,1420,229,3,172.08
9266,860,375,3,153.81
9267,1217,190,1,228.66
9268,1061,20,3,227.89
9269,1229,529,3,120.1
9270,765,153,5,167.42
9271,430,85,4,66.88
9272,1017,326,5,169.54
9273,877,588,3,219.78
9274,150,293,3,167.26
9275,93,434,2,216.37
9276,41,227,2,202.25
9277,1881,506,1,37.78
9278,294,203,4,7.03
9279,621,478,1,243.97
9280,49,3,3,111.03
9281,1913,588,4,219.78
9282,1856,360,5,243.58
9283,34,452,3,154.1
9284,798,415,3,153.21
9285,460,276,5,229.5
9286,1623,276,4,229.5
9287,1671,158,2,16.32
9288,1263,65,4,14.71
9289,1756,457,2,229.67
9290,2,152,1,177.46
9291,377,527,3,41.86
9292,1196,583,5,201.79
9293,460,41,1,187.24
9294,240,533,3,28.56
9295,346,381,3,8.67
9296,1079,17,4,80.59
9297,7,26,2,215.95
9298,1157,166,5,173.26
9299,849,258,3,139.54
9300,1096,313,5,107.23
9301,1202,187,3,78.09
9302,430,204,4,23.72
9303,1223,445,3,223.15
9304,717,307,2,99.14
9305,1822,61,5,197.45
9306,1451,56,3,33.1
9307,1699,275,2,142.78
9308,504,48,2,110.16
9309,858,26,2,215.95
9310,205,523,1,195.84
9311,659,394,1,33.17
9312,1114,252,1,65.99
9313,959,158,2,16.32
9314,585,250,2,66.45
9315,1859,499,2,21.14
9316,1941,57,5,143.66
9317,1795,555,3,225.06
9318,1195,452,3,154.1
9319,82,542,5,121.96
9320,1221,438,3,50.07
9321,698,194,3,12.12
9322,1609,357,2,247.37
9323,1860,311,2,100.87
9324,1702,134,2,45.21
9325,142,42,5,7.08
9326,1300,304,1,93.2
9327,208,590,3,208.71
9328,1390,77,2,160.67
9329,1841,159,5,222.76
9330,174,137,2,23.35
9331,1755,272,5,208.78
9332,846,515,3,86.3
9333,682,560,4,233.09
9334,123,201,5,115.79
9335,48,20,4,227.89
9336,718,583,1,201.79
9337,976,48,4,110.16
9338,777,167,3,85.8
9339,1099,360,2,243.58
9340,1695,168,5,19.75
9341,589,399,3,197.36
9342,1782,563,4,217.58
9343,1802,49,1,233.39
9344,1172,282,1,122.66
9345,241,493,1,64.05
9346,1069,313,2,107.23
9347,1125,182,2,239.29
9348,1438,423,1,80.89
9349,1971,551,3,154.7
9350,231,45,2,125.63
9351,32,327,2,242.1
9352,843,385,2,79.12
9353,177,226,1,248.81
9354,128,115,1,226.48
9355,214,10,4,159.19
9356,691,380,2,189.1
9357,156,557,2,214.74
9358,98,590,3,208.71
9359,1437,150,1,232.51
9360,1818,423,2,80.89
9361,39,274,4,205.83
9362,1547,591,2,165.89
9363,1394,264,2,170.77
9364,1003,437,4,194.26
9365,1099,40,4,80.06
9366,839,566,2,81.49
9367,507,272,3,208.78
9368,248,136,5,134.38
9369,1741,311,1,100.87
9370,1633,265,5,94.45
9371,1088,553,5,141
9372,179,448,2,69.31
9373,855,43,4,47.02
9374,536,84,4,78.24
9375,1361,46,3,9.21
9376,1953,500,2,179.13
9377,1783,411,1,179.94
9378,419,196,5,203.87
9379,71,420,5,45.9
9380,1384,245,4,172.77
9381,1550,493,5,64.05
9382,166,162,3,67.27
9383,1344,319,2,189.91
9384,381,544,1,68.5
9385,703,303,5,176.14
9386,139,484,4,30.33
9387,1574,330,2,57.51
9388,577,1,4,33.89
9389,754,308,3,238.69
9390,251,62,5,115.47
9391,1343,16,5,95.78
9392,1337,383,3,196.36
9393,347,369,3,172.68
9394,1653,294,1,194.88
9395,1471,135,3,160.81
9396,1746,142,5,68.4
9397,932,162,1,67.27
9398,1355,572,5,126.63
9399,52,59,4,8.03
9400,1872,380,1,189.1
9401,960,457,2,229.67
9402,1698,309,4,201.42
9403,295,5,1,12.49
9404,1327,333,4,132.85
9405,1735,291,3,118.79
9406,414,404,4,58.5
9407,311,231,2,132.58
9408,1670,165,4,51.58
9409,628,22,4,109.39
9410,665,287,2,210.74
9411,540,476,4,124.63
9412,459,249,4,10.67
9413,522,430,4,210.25
9414,192,336,4,147.91
9415,174,20,3,227.89
9416,140,340,2,151.05
9417,1836,497,1,227.24
9418,678,447,2,9.67
9419,1014,424,5,229.51
9420,1962,368,3,236.39
9421,1676,571,3,65.96
9422,381,399,5,197.36
9423,1268,354,2,185.7
9424,120,577,2,129.64
9425,1111,28,1,115.98
9426,1461,202,3,182.83
9427,528,248,5,171.77
9428,729,275,4,142.78
9429,1891,436,4,72.85
9430,290,583,1,201.79
9431,1342,238,3,71.19
9432,95,180,5,214.69
9433,355,234,1,18.83
9434,1821,357,2,247.37
9435,1148,562,2,198.35
9436,674,127,4,246.97
9437,947,575,5,76.66
9438,551,540,5,116.61
9439,1913,467,1,37.25
9440,301,282,5,122.66
9441,1180,351,1,23.35
9442,1792,49,5,233.39
9443,84,366,4,236.73
9444,1485,513,1,15.33
9445,856,475,5,132.88
9446,1761,322,5,128.54
9447,728,400,5,54.03
9448,1261,199,4,10.35
9449,1586,50,5,21
9450,956,307,3,99.14
9451,1565,52,3,152.05
9452,1720,323,3,166.91
9453,1345,538,2,227.76
9454,204,380,3,189.1
9455,1993,304,4,93.2
9456,282,200,1,223.36
9457,1037,295,5,148.41
9458,1940,473,4,18.24
9459,360,371,5,207.69
9460,302,172,3,48.51
9461,1779,52,1,152.05
9462,555,306,3,232.45
9463,654,487,5,186.5
9464,881,310,4,180.45
9465,1149,76,4,70.68
9466,539,592,3,243.21
9467,573,550,4,32.45
9468,915,74,3,86.91
9469,1489,346,2,227.91
9470,1030,256,4,104.26
9471,1233,380,1,189.1
9472,1005,461,5,113.26
9473,167,591,1,165.89
9474,823,398,2,18.48
9475,815,414,4,26.9
9476,346,370,1,94.05
9477,1596,459,2,150.38
9478,302,581,3,122.34
9479,61,435,2,130.55
9480,1215,56,4,33.1
9481,868,201,4,115.79
9482,1240,391,3,112.06
9483,586,58,2,117.15
9484,436,277,4,166.1
9485,980,188,1,133.9
9486,306,525,1,33.72
9487,733,566,4,81.49
9488,886,41,2,187.24
9489,1768,306,2,232.45
9490,1413,558,2,154.68
9491,479,8,5,61.56
9492,1994,525,1,33.72
9493,1145,17,5,80.59
9494,1740,17,2,80.59
9495,1509,357,3,247.37
9496,1222,290,4,42.8
9497,1118,197,5,55.06
9498,1595,38,5,133.35
9499,1635,552,5,46.56
9500,1829,90,2,68.48
9501,1802,545,1,31.17
9502,1504,9,5,231.99
9503,694,116,5,241.41
9504,1290,284,5,165.87
9505,75,534,3,5.88
9506,494,555,2,225.06
9507,973,31,2,165.88
9508,414,16,3,95.78
9509,1694,6,1,173.19
9510,1277,548,5,157.52
9511,575,247,5,206.44
9512,1151,419,1,79.09
9513,307,371,2,207.69
9514,158,381,4,8.67
9515,1881,379,5,18.29
9516,612,5,4,12.49
9517,228,501,1,203.03
9518,1132,306,1,232.45
9519,1162,190,3,228.66
9520,1106,532,1,112.28
9521,1201,290,2,42.8
9522,906,116,2,241.41
9523,1279,539,3,135.83
9524,1795,219,3,111.21
9525,930,407,4,240.64
9526,797,25,3,151.96
9527,586,546,3,120.07
9528,825,381,1,8.67
9529,1510,481,5,129.33
9530,1875,370,1,94.05
9531,1699,67,2,242.6
9532,468,404,3,58.5
9533,776,148,5,189.09
9534,1228,8,2,61.56
9535,15,9,3,231.99
9536,395,399,2,197.36
9537,1274,84,1,78.24
9538,323,317,4,136.16
9539,751,585,4,90.17
9540,871,413,2,92.52
9541,1465,256,4,104.26
9542,1202,429,1,221.89
9543,324,74,5,86.91
9544,807,135,4,160.81
9545,465,76,2,70.68
9546,1201,599,2,117.25
9547,1166,28,1,115.98
9548,1003,567,5,200.56
9549,125,355,3,88.22
9550,165,319,1,189.91
9551,358,213,2,231.67
9552,953,495,4,107.84
9553,1786,23,5,235.55
9554,1535,186,2,78.62
9555,257,265,1,94.45
9556,1118,33,2,81.44
9557,1132,553,3,141
9558,1170,511,2,98.99
9559,1709,155,5,188.9
9560,1000,2,3,198.24
9561,1881,347,3,149.45
9562,1985,67,2,242.6
9563,921,26,5,215.95
9564,573,405,4,199.74
9565,392,120,2,196.86
9566,880,278,1,97.19
9567,1892,291,2,118.79
9568,475,98,1,176.81
9569,1062,156,4,139.02
9570,1945,282,4,122.66
9571,740,192,1,177.21
9572,740,157,3,85.88
9573,1885,478,1,243.97
9574,300,519,4,169.02
9575,173,115,3,226.48
9576,1956,79,1,23.89
9577,829,39,1,19.4
9578,1484,256,4,104.26
9579,1901,101,1,172
9580,72,431,2,93.14
9581,1288,588,1,219.78
9582,1902,351,3,23.35
9583,511,583,2,201.79
9584,612,469,4,46.6
9585,731,7,5,192.11
9586,680,335,2,223.36
9587,1655,495,1,107.84
9588,1164,73,4,82.6
9589,16,402,5,13.66
9590,1214,11,3,224.42
9591,1372,391,1,112.06
9592,453,85,2,66.88
9593,449,59,4,8.03
9594,936,459,4,150.38
9595,253,75,3,58.94
9596,163,233,1,215.96
9597,314,327,5,242.1
9598,1331,52,1,152.05
9599,1628,283,5,180.56
9600,937,199,5,10.35
9601,661,228,3,217.27
9602,1871,274,3,205.83
9603,539,129,4,212.34
9604,1640,345,2,86.95
9605,297,277,4,166.1
9606,818,482,2,128.85
9607,436,67,5,242.6
9608,740,578,1,142.5
9609,1097,359,3,243.4
9610,87,230,5,30.93
9611,1108,326,3,169.54
9612,988,208,2,137.8
9613,1099,67,3,242.6
9614,182,348,4,248.93
9615,1027,532,3,112.28
9616,1092,235,4,61
9617,1442,45,5,125.63
9618,603,292,3,247.95
9619,720,437,3,194.26
9620,450,537,2,227.69
9621,305,365,2,61.37
9622,1525,386,5,235.37
9623,409,115,2,226.48
9624,1837,544,3,68.5
9625,1654,103,5,202.95
9626,978,21,4,197
9627,971,264,2,170.77
9628,954,428,3,165.28
9629,585,118,3,190.86
9630,1038,365,2,61.37
9631,735,286,2,112.95
9632,179,163,1,13.69
9633,534,196,2,203.87
9634,456,135,1,160.81
9635,520,177,1,185.47
9636,1175,557,5,214.74
9637,1895,378,2,175.59
9638,296,544,4,68.5
9639,239,131,4,42.26
9640,1208,70,1,65.36
9641,393,525,2,33.72
9642,1881,262,3,165.33
9643,1843,57,2,143.66
9644,813,65,4,14.71
9645,1908,187,3,78.09
9646,793,51,5,45.81
9647,1215,152,4,177.46
9648,90,310,4,180.45
9649,1026,135,3,160.81
9650,1201,64,2,179.34
9651,1152,200,1,223.36
9652,400,544,2,68.5
9653,838,325,1,138.52
9654,29,360,3,243.58
9655,636,378,2,175.59
9656,129,230,5,30.93
9657,895,375,5,153.81
9658,493,249,2,10.67
9659,1897,516,2,39.97
9660,567,145,1,22.77
9661,556,321,2,32.57
9662,1430,326,4,169.54
9663,1573,210,2,139.75
9664,334,134,1,45.21
9665,1790,518,4,21
9666,1667,62,4,115.47
9667,1356,573,3,140.64
9668,1809,134,2,45.21
9669,1400,573,4,140.64
9670,1586,588,1,219.78
9671,1878,152,4,177.46
9672,76,308,1,238.69
9673,1387,310,3,180.45
9674,766,260,2,137.01
9675,211,505,1,34.36
9676,743,227,4,202.25
9677,881,239,3,125.37
9678,1176,110,3,158.74
9679,1300,292,5,247.95
9680,288,493,2,64.05
9681,86,241,5,136.02
9682,944,50,3,21
9683,617,591,2,165.89
9684,574,377,3,61.88
9685,1071,81,1,178.78
9686,1761,393,4,110.24
9687,948,550,3,32.45
9688,1421,226,2,248.81
9689,567,585,2,90.17
9690,1824,511,4,98.99
9691,886,309,2,201.42
9692,509,445,3,223.15
9693,780,59,5,8.03
9694,1219,584,3,169.83
9695,1877,520,4,18.28
9696,559,317,2,136.16
9697,772,41,1,187.24
9698,1785,296,1,199.63
9699,160,179,5,81.74
9700,1911,340,3,151.05
9701,1726,578,1,142.5
9702,546,363,2,231.78
9703,1506,331,3,28.04
9704,1951,153,5,167.42
9705,886,1,1,33.89
9706,319,593,1,102.68
9707,1728,274,3,205.83
9708,307,89,3,174.47
9709,709,362,5,232.13
9710,528,414,5,26.9
9711,1741,110,3,158.74
9712,1951,540,1,116.61
9713,962,503,1,97.02
9714,678,398,3,18.48
9715,1032,369,4,172.68
9716,926,304,1,93.2
9717,366,34,2,31.65
9718,224,145,1,22.77
9719,1214,456,1,132.24
9720,472,329,3,142.08
9721,714,357,5,247.37
9722,774,244,4,60.13
9723,1637,362,4,232.13
9724,312,106,4,45.36
9725,852,273,1,196.82
9726,1520,36,4,40.88
9727,1962,90,4,68.48
9728,221,32,2,177.14
9729,1248,136,1,134.38
9730,724,292,1,247.95
9731,1141,40,2,80.06
9732,1743,76,1,70.68
9733,24,18,1,46.31
9734,123,522,2,215.65
9735,1401,387,2,159.29
9736,281,553,2,141
9737,72,546,1,120.07
9738,1898,262,2,165.33
9739,1986,315,1,54.59
9740,449,466,1,35.22
9741,1828,107,2,240.06
9742,1844,503,1,97.02
9743,1819,117,5,127.59
9744,1462,492,3,174.3
9745,896,308,3,238.69
9746,200,401,3,49.76
9747,1981,600,2,64.63
9748,888,356,4,113.34
9749,1058,555,5,225.06
9750,1000,103,1,202.95
9751,1116,590,3,208.71
9752,1359,126,2,87.32
9753,188,424,5,229.51
9754,232,462,1,37.99
9755,97,357,5,247.37
9756,1641,178,2,26.02
9757,550,500,4,179.13
9758,738,181,5,128.17
9759,490,90,4,68.48
9760,1844,155,2,188.9
9761,1145,266,1,209.12
9762,1611,198,2,199.58
9763,125,556,4,155.56
9764,999,3,1,111.03
9765,275,389,4,5.36
9766,88,397,4,169.75
9767,1545,141,5,123.49
9768,1528,581,4,122.34
9769,630,327,5,242.1
9770,542,364,2,12.9
9771,129,406,4,209.08
9772,1188,378,2,175.59
9773,56,162,1,67.27
9774,1599,254,4,171.51
9775,575,120,5,196.86
9776,1762,202,3,182.83
9777,71,220,4,237.59
9778,383,430,2,210.25
9779,1144,299,5,244.63
9780,414,526,5,237.96
9781,1486,116,1,241.41
9782,1039,265,5,94.45
9783,1490,449,4,106.91
9784,1073,560,2,233.09
9785,184,548,4,157.52
9786,1729,521,5,110.4
9787,1199,147,5,195.72
9788,357,6,1,173.19
9789,654,278,4,97.19
9790,1575,419,4,79.09
9791,1064,170,5,139
9792,1903,284,4,165.87
9793,475,210,2,139.75
9794,1061,577,3,129.64
9795,551,185,1,28.86
9796,1701,14,1,94.95
9797,555,449,3,106.91
9798,932,443,1,214.05
9799,971,227,3,202.25
9800,560,76,4,70.68
9801,177,465,4,165.34
9802,1675,387,4,159.29
9803,1930,476,5,124.63
9804,774,526,5,237.96
9805,1422,7,1,192.11
9806,1190,462,5,37.99
9807,1067,4,5,70.25
9808,307,259,2,63.94
9809,1705,17,3,80.59
9810,199,392,1,235.07
9811,990,95,2,16.81
9812,454,19,5,104.09
9813,1304,359,1,243.4
9814,677,157,1,85.88
9815,1703,172,5,48.51
9816,1051,440,5,162.74
9817,42,388,4,56.49
9818,982,596,5,181.75
9819,726,515,2,86.3
9820,1305,298,1,99.81
9821,1240,348,3,248.93
9822,1297,390,1,126.99
9823,194,277,5,166.1
9824,800,221,1,20.79
9825,1032,390,2,126.99
9826,31,515,1,86.3
9827,1483,596,2,181.75
9828,1648,244,3,60.13
9829,1925,362,2,232.13
9830,1066,166,4,173.26
9831,1429,546,4,120.07
9832,642,337,1,248.3
9833,1148,514,1,200.33
9834,1686,65,4,14.71
9835,1656,186,5,78.62
9836,221,590,5,208.71
9837,717,291,4,118.79
9838,1885,516,3,39.97
9839,616,159,5,222.76
9840,1885,127,1,246.97
9841,1876,405,5,199.74
9842,1537,306,1,232.45
9843,616,504,4,52.52
9844,372,204,1,23.72
9845,592,32,5,177.14
9846,1913,447,4,9.67
9847,1644,522,5,215.65
9848,1836,576,4,151.56
9849,1721,252,3,65.99
9850,277,295,5,148.41
9851,1084,242,3,163.04
9852,1157,70,5,65.36
9853,1342,90,1,68.48
9854,100,15,3,112.55
9855,762,88,1,10.98
9856,152,148,4,189.09
9857,1680,384,3,11.67
9858,1002,100,4,43.17
9859,1968,260,2,137.01
9860,1300,219,3,111.21
9861,926,64,1,179.34
9862,57,212,5,103.52
9863,483,416,4,221.94
9864,1039,516,4,39.97
9865,167,320,3,208
9866,294,162,1,67.27
9867,48,403,4,142.82
9868,810,521,5,110.4
9869,1826,432,5,52.86
9870,526,498,5,7.05
9871,60,468,5,140.82
9872,250,420,3,45.9
9873,1500,397,3,169.75
9874,1833,482,5,128.85
9875,1908,370,1,94.05
9876,136,308,5,238.69
9877,1682,312,4,197.62
9878,1941,282,5,122.66
9879,1185,428,2,165.28
9880,1809,332,5,209.27
9881,397,308,3,238.69
9882,526,575,4,76.66
9883,1046,455,1,183.96
9884,1779,70,1,65.36
9885,1366,533,3,28.56
9886,1554,295,1,148.41
9887,252,231,2,132.58
9888,1095,335,3,223.36
9889,1190,471,4,34.17
9890,22,443,3,214.05
9891,1004,383,1,196.36
9892,1466,358,1,178.19
9893,1040,327,3,242.1
9894,848,296,2,199.63
9895,1533,280,4,88.67
9896,581,311,3,100.87
9897,1051,260,2,137.01
9898,1020,416,2,221.94
9899,997,45,5,125.63
9900,1521,178,4,26.02
9901,1498,408,2,54.06
